,identifier,cluster,size,is_representative,identity
1776,AF-A0A183V7S0-F1-mo,705,279,False,90.32
1777,AF-A0A3P6TBY3-F1-mo,706,372,True,100.0
1778,AF-A0A3P6TBY3-F1-mo,706,372,False,100.0
1779,AF-A0A4Y2N4B1-F1-mo,707,372,True,100.0
1780,AF-A0A4Y2N4B1-F1-mo,707,372,False,100.0
1781,AF-A0A0B1TC86-F1-mo,708,368,True,100.0
1782,AF-A0A0B1TC86-F1-mo,708,368,False,100.0
1783,AF-A0AAF3EXU4-F1-mo,709,367,True,100.0
1784,AF-A0AAF3EXU4-F1-mo,709,367,False,100.0
1785,AF-A7RMM5-F1-model_,710,366,True,100.0
1786,AF-A7RMM5-F1-model_,710,366,False,100.0
1787,AF-D8M022-F1-model_,711,365,True,100.0
1788,AF-D8M022-F1-model_,711,365,False,100.0
1789,AF-A0A9Q0BKV6-F1-mo,712,365,True,100.0
1790,MGYP001808524315,713,364,True,100.0
1791,AF-A0A182G145-F1-mo,714,364,True,100.0
1792,AF-A0AAE0F8A4-F1-mo,715,363,True,100.0
1793,AF-A0AAE0F8A4-F1-mo,715,363,False,100.0
1794,AF-A0A183HCD1-F1-mo,716,362,True,100.0
1795,AF-A0A183HCD1-F1-mo,716,362,False,100.0
1796,AF-A0ABD2HDG7-F1-mo,717,359,True,100.0
1797,AF-A0ABD2HDG7-F1-mo,717,359,False,100.0
1798,AF-A0A183VD39-F1-mo,718,357,True,100.0
1799,AF-A0A183VD39-F1-mo,718,357,False,100.0
1800,MGYP004143766219,719,357,True,100.0
1801,MGYP004143766219,719,357,False,100.0
1802,AF-A0A8C5MLX6-F1-mo,720,356,True,100.0
1803,AF-A0A8C5MLX6-F1-mo,720,356,False,100.0
1804,AF-A0AAD9NNZ4-F1-mo,721,356,True,100.0
1805,AF-A0AAD9NNZ4-F1-mo,721,356,False,100.0
1806,AF-A0A2S2NEI4-F1-mo,722,355,True,100.0
1807,AF-A0A2S2NEI4-F1-mo,722,355,False,100.0
1808,AF-T1JJ10-F1-model_,723,354,True,100.0
1809,AF-T1JJ10-F1-model_,723,354,False,100.0
1810,AF-A0A0M3K218-F1-mo,724,354,True,100.0
1811,AF-A0A0M3K218-F1-mo,724,354,False,100.0
1812,AF-A0A2P6NPF4-F1-mo,725,353,True,100.0
1813,AF-A0A2P6NPF4-F1-mo,725,353,False,100.0
1814,AF-A0A2M3Z5M4-F1-mo,726,352,True,100.0
1815,AF-A0A2M3Z5M4-F1-mo,726,352,False,100.0
1816,AF-A0A1I8IJZ5-F1-mo,727,351,True,100.0
1817,AF-A0A1I8IJZ5-F1-mo,727,351,False,100.0
1818,AF-A0AAN8F2L5-F1-mo,728,350,True,100.0
1819,AF-A0AAN8F2L5-F1-mo,728,350,False,100.0
1820,AF-A0A1B8XSU9-F1-mo,729,348,True,100.0
1821,AF-A0A1B8XSU9-F1-mo,729,348,False,100.0
1822,AF-A0A8S3RJQ7-F1-mo,730,346,True,100.0
1823,AF-A0A8S3RJQ7-F1-mo,730,346,False,100.0
1824,AF-A0AAY4CM27-F1-mo,731,345,True,100.0
1825,AF-A0A2G9TQB7-F1-mo,732,345,True,100.0
1826,AF-A0A2G9TQB7-F1-mo,732,345,False,100.0
1827,AF-A0A6F9ATH3-F1-mo,733,343,True,100.0
1828,AF-A0A6F9ATH3-F1-mo,733,343,False,100.0
1829,AF-A0A8T3D2L5-F1-mo,734,342,True,100.0
1830,AF-A0A8T3D2L5-F1-mo,734,342,False,100.0
1831,AF-A0A8D0GQJ7-F1-mo,735,340,True,100.0
1832,AF-A0A8D0GQJ7-F1-mo,735,340,False,100.0
1833,AF-A0A1Y3B0P7-F1-mo,736,340,True,100.0
1834,AF-A0A1Y3B0P7-F1-mo,736,340,False,100.0
1835,AF-A0A1S3QTI3-F1-mo,737,340,True,100.0
1836,AF-A0A1S3QTI3-F1-mo,737,340,False,100.0
1837,AF-A0A4Z2ELG7-F1-mo,738,339,True,100.0
1838,AF-A0A4Z2ELG7-F1-mo,738,339,False,100.0
1839,AF-A0A817ZTM7-F1-mo,739,339,True,100.0
1840,AF-A0A817ZTM7-F1-mo,739,339,False,100.0
1841,MGYP002649313278,740,339,True,100.0
1842,MGYP002649313278,740,339,False,100.0
1843,AF-A0A6M2D0W9-F1-mo,741,339,True,100.0
1844,AF-A0A0R3TBA5-F1-mo,742,339,True,100.0
1845,AF-A0A6B2EFU6-F1-mo,743,338,True,100.0
1846,AF-A0A6B2EFU6-F1-mo,743,338,False,100.0
1847,AF-A0A9Y4NNJ4-F1-mo,744,338,True,100.0
1848,AF-A0A2G9QGA6-F1-mo,745,336,True,100.0
1849,AF-A0A6J2Y2Q0-F1-mo,746,336,True,100.0
1850,AF-A0A6J2Y2Q0-F1-mo,746,336,False,100.0
1851,AF-A0A368GKN7-F1-mo,747,335,True,100.0
1852,AF-A0A3Q0J524-F1-mo,748,333,True,100.0
1853,AF-A0A3Q0J524-F1-mo,748,333,False,100.0
1854,AF-A0A6I9MRK6-F1-mo,749,332,True,100.0
1855,AF-A0A6I9MRK6-F1-mo,749,332,False,100.0
1856,AF-A0A670I0W2-F1-mo,750,331,True,100.0
1857,AF-A0A670I0W2-F1-mo,750,331,False,100.0
1858,AF-A0AAD9CQD2-F1-mo,751,330,True,100.0
1859,AF-A0AAD9CQD2-F1-mo,751,330,False,100.0
1860,AF-A0A6J8CMV1-F1-mo,752,330,True,100.0
1861,AF-A0A6J8CMV1-F1-mo,752,330,False,100.0
1862,AF-A0A6A7GE54-F1-mo,753,329,True,100.0
1863,AF-A0A6A7GE54-F1-mo,753,329,False,100.0
1864,AF-A0A0Q9WVM2-F1-mo,754,329,True,100.0
1865,AF-A0A5C6PG30-F1-mo,755,328,True,100.0
1866,AF-A0A5C6PG30-F1-mo,755,328,False,100.0
1867,AF-A0A0R3VWS1-F1-mo,756,328,True,100.0
1868,AF-A0A7S0V5N2-F1-mo,757,327,True,100.0
1869,AF-A0A7S0V5N2-F1-mo,757,327,False,100.0
1870,AF-A0A672LET4-F1-mo,758,326,True,100.0
1871,AF-A0A672LET4-F1-mo,758,326,False,100.0
1872,AF-A0A8D9BT13-F1-mo,759,326,True,100.0
1873,AF-A0A8D9BT13-F1-mo,759,326,False,100.0
1874,AF-A0AAR5PH95-F1-mo,760,325,True,100.0
1875,AF-A0AAR5PH95-F1-mo,760,325,False,100.0
1876,AF-A0A3Q1FWF1-F1-mo,761,324,True,100.0
1877,AF-A0A3Q1FWF1-F1-mo,761,324,False,100.0
1878,AF-L8IRV3-F1-model_,762,324,True,100.0
1879,AF-L8IRV3-F1-model_,762,324,False,100.0
1880,AF-A0A484D665-F1-mo,763,324,True,100.0
1881,AF-A0A484D665-F1-mo,763,324,False,100.0
1882,AF-A0A811UNW6-F1-mo,764,323,True,100.0
1883,AF-A0A811UNW6-F1-mo,764,323,False,100.0
1884,AF-A0A7S1JC18-F1-mo,765,323,True,100.0
1885,AF-A0A7S1JC18-F1-mo,765,323,False,100.0
1886,MGYP003976619017,766,323,True,100.0
1887,MGYP003976619017,766,323,False,100.0
1888,AF-A0AAN8IK24-F1-mo,767,322,True,100.0
1889,AF-A0AAN8IK24-F1-mo,767,322,False,100.0
1890,AF-A0AAD7R7M0-F1-mo,768,319,True,100.0
1891,AF-A0AAD7R7M0-F1-mo,768,319,False,100.0
1892,AF-A0A3Q3AJ54-F1-mo,769,318,True,100.0
1893,AF-A0AAR5PG41-F1-mo,770,316,True,100.0
1894,AF-A0AAR5PG41-F1-mo,770,316,False,100.0
1895,AF-A0A6I9Z0X9-F1-mo,771,315,True,100.0
1896,AF-A0A6I9Z0X9-F1-mo,771,315,False,100.0
1897,AF-A0A822CMU4-F1-mo,772,315,True,100.0
1898,AF-A0A822CMU4-F1-mo,772,315,False,100.0
1899,AF-A0AAR5PBX4-F1-mo,773,315,True,100.0
1900,AF-A0AAR5PBX4-F1-mo,773,315,False,100.0
1901,AF-A0A8C6X240-F1-mo,774,314,True,100.0
1902,AF-A0A8C6X240-F1-mo,774,314,False,100.0
1903,AF-A0A1S3QV79-F1-mo,775,314,True,100.0
1904,AF-A0A1S3QV79-F1-mo,775,314,False,100.0
1905,AF-A0A8T2NQ65-F1-mo,776,313,True,100.0
1906,AF-A0A8T2NQ65-F1-mo,776,313,False,100.0
1907,AF-A0AAV7Y9L0-F1-mo,777,313,True,100.0
1908,AF-A0A5J5CDK9-F1-mo,778,312,True,100.0
1909,AF-A0A5J5CDK9-F1-mo,778,312,False,100.0
1910,MGYP000968413431,779,312,True,100.0
1911,MGYP000968413431,779,312,False,100.0
1912,AF-A0A3B3YH69-F1-mo,780,311,True,100.0
1913,AF-A0A3B3YH69-F1-mo,780,311,False,100.0
1914,AF-A0A3S1GYC3-F1-mo,781,311,True,100.0
1915,AF-A0A3S1GYC3-F1-mo,781,311,False,100.0
1916,AF-A0A2A2KLA2-F1-mo,782,311,True,100.0
1917,AF-A0A2A2KLA2-F1-mo,782,311,False,100.0
1918,AF-A0AAV8VC63-F1-mo,783,311,True,100.0
1919,AF-A0AAV8VC63-F1-mo,783,311,False,100.0
1920,AF-A0A8S3YZY5-F1-mo,784,309,True,100.0
1921,AF-A0A8S3YZY5-F1-mo,784,309,False,100.0
1922,AF-A0A6P4F8A0-F1-mo,785,309,True,100.0
1923,AF-A0A6P4F8A0-F1-mo,785,309,False,100.0
1924,AF-A0A6G0YNA4-F1-mo,786,308,True,100.0
1925,AF-A0A6G0YNA4-F1-mo,786,308,False,100.0
1926,AF-A0A3Q4I3S6-F1-mo,787,307,True,100.0
1927,AF-A0A3Q4I3S6-F1-mo,787,307,False,100.0
1928,AF-A0A8X8BPN0-F1-mo,788,307,True,100.0
1929,MGYP001814753479,789,306,True,100.0
1930,AF-A0A8C6U9M5-F1-mo,790,303,True,100.0
1931,AF-A0A8C6U9M5-F1-mo,790,303,False,100.0
1932,AF-A0A8S3RJ36-F1-mo,791,303,True,100.0
1933,AF-A0A8S3RJ36-F1-mo,791,303,False,100.0
1934,AF-A0A0B7AHW3-F1-mo,792,303,True,100.0
1935,AF-A0A1A6FZK6-F1-mo,793,302,True,100.0
1936,AF-A0A1A6FZK6-F1-mo,793,302,False,100.0
1937,AF-A0A8B7QJD2-F1-mo,794,301,True,100.0
1938,AF-A0A8B7QJD2-F1-mo,794,301,False,100.0
1939,MGYP000871480311,795,301,True,100.0
1940,MGYP000871480311,795,301,False,100.0
1941,AF-T1KNZ3-F1-model_,796,300,True,100.0
1942,AF-T1KNZ3-F1-model_,796,300,False,100.0
1943,AF-A0AB40DK97-F1-mo,797,300,True,100.0
1944,AF-A0AB40DK97-F1-mo,797,300,False,100.0
1945,AF-A0A974HE65-F1-mo,798,299,True,100.0
1946,AF-A0A974HE65-F1-mo,798,299,False,100.0
1947,AF-A0A8K9Y235-F1-mo,799,297,True,100.0
1948,AF-A0A8K9Y235-F1-mo,799,297,False,100.0
1949,AF-A0ABC9HHQ9-F1-mo,800,297,True,100.0
1950,AF-A0ABC9HHQ9-F1-mo,800,297,False,100.0
1951,AF-A0ABD2QNI8-F1-mo,801,296,True,100.0
1952,AF-A0A6V7M724-F1-mo,802,291,True,100.0
1953,AF-A0A6V7M724-F1-mo,802,291,False,100.0
1954,AF-A0A3P7JS90-F1-mo,803,291,True,100.0
1955,AF-A0A3P7JS90-F1-mo,803,291,False,100.0
1956,AF-A0ABD0Y9M1-F1-mo,804,290,True,100.0
1957,AF-A0ABD0Y9M1-F1-mo,804,290,False,100.0
1958,AF-A0A212CB84-F1-mo,805,290,True,100.0
1959,AF-A0A4Z2JFU7-F1-mo,806,290,True,100.0
1960,AF-A0A443SKC9-F1-mo,807,290,True,100.0
1961,AF-A0A443SKC9-F1-mo,807,290,False,100.0
1962,AF-A0A182SS01-F1-mo,808,289,True,100.0
1963,AF-A0A182SS01-F1-mo,808,289,False,100.0
1964,AF-A0A0B2V010-F1-mo,809,283,True,100.0
1965,AF-A0A0B2V010-F1-mo,809,283,False,100.0
1966,AF-A0A8C5GF00-F1-mo,810,282,True,100.0
1967,AF-A0A8C5GF00-F1-mo,810,282,False,100.0
1968,AF-A0A8C6U0L7-F1-mo,811,282,True,100.0
1969,AF-A0A8J2LZ33-F1-mo,812,282,True,100.0
1970,AF-A0A8J2LZ33-F1-mo,812,282,False,100.0
1971,AF-A0A914YCQ6-F1-mo,813,279,True,100.0
1972,AF-A0A914YCQ6-F1-mo,813,279,False,100.0
1973,AF-A0A9R0AQT2-F1-mo,814,276,True,100.0
1974,AF-A0A9R0AQT2-F1-mo,814,276,False,100.0
1975,AF-A0A7S3CLZ0-F1-mo,815,275,True,100.0
1976,AF-A0A7S3CLZ0-F1-mo,815,275,False,100.0
1977,AF-A0AAV6Z432-F1-mo,816,273,True,100.0
1978,AF-A0AAV6Z432-F1-mo,816,273,False,100.0
1979,AF-A0AAR5PES9-F1-mo,817,271,True,100.0
1980,AF-A0AAR5PES9-F1-mo,817,271,False,100.0
1981,AF-A0AA88IAZ9-F1-mo,818,270,True,100.0
1982,AF-A0AA88IAZ9-F1-mo,818,270,False,100.0
1983,AF-V9IK95-F1-model_,819,270,True,100.0
1984,AF-V9IK95-F1-model_,819,270,False,100.0
1985,AF-A0A914MI56-F1-mo,820,270,True,100.0
1986,AF-A0A914MI56-F1-mo,820,270,False,100.0
1987,AF-A0A817XFG8-F1-mo,821,269,True,100.0
1988,AF-A0A9Q1HZ82-F1-mo,822,268,True,100.0
1989,AF-A0A9Q1HZ82-F1-mo,822,268,False,100.0
1990,AF-A0A820BCK6-F1-mo,823,266,True,100.0
1991,AF-A0A820BCK6-F1-mo,823,266,False,100.0
1992,MGYP003564757857,824,265,True,100.0
1993,MGYP003564757857,824,265,False,100.0
1994,AF-A0A183HEN9-F1-mo,825,262,True,100.0
1995,AF-A0A183HEN9-F1-mo,825,262,False,100.0
1996,AF-A0AAD9BJM7-F1-mo,826,261,True,100.0
1997,AF-A0AAD9BJM7-F1-mo,826,261,False,100.0
1998,AF-A0A0S7EXS0-F1-mo,827,261,True,100.0
1999,AF-A0A7L1ZE62-F1-mo,828,259,True,100.0
2000,AF-A0A7L1ZE62-F1-mo,828,259,False,100.0
2001,AF-A0A0B7AR44-F1-mo,829,259,True,100.0
2002,AF-A0A0B7AR44-F1-mo,829,259,False,100.0
2003,AF-A0A0L8GD86-F1-mo,830,259,True,100.0
2004,AF-A0A0L8GD86-F1-mo,830,259,False,100.0
2005,AF-A0A151LZN4-F1-mo,831,257,True,100.0
2006,AF-A0A151LZN4-F1-mo,831,257,False,100.0
2007,AF-H3D0X4-F1-model_,832,257,True,100.0
2008,AF-A0A158QCP7-F1-mo,833,256,True,100.0
2009,AF-A0A158QCP7-F1-mo,833,256,False,100.0
2010,AF-A0A8C3XJ48-F1-mo,834,255,True,100.0
2011,AF-A0A8C3XJ48-F1-mo,834,255,False,100.0
2012,AF-A0A7R9DV82-F1-mo,835,255,True,100.0
2013,AF-A0A7R9DV82-F1-mo,835,255,False,100.0
2014,AF-A0A151P1F8-F1-mo,836,254,True,100.0
2015,AF-A0A151P1F8-F1-mo,836,254,False,100.0
2016,AF-A0A1D2MXR2-F1-mo,837,254,True,100.0
2017,AF-F7FJ62-F1-model_,838,248,True,100.0
2018,AF-A5WUU9-F1-model_,839,247,True,100.0
2019,AF-Q8I628-F1-model_,840,247,True,100.0
2020,AF-A0A7S3NTQ2-F1-mo,841,245,True,100.0
2021,AF-A0A7S3NTQ2-F1-mo,841,245,False,100.0
2022,AF-Q99N09-F1-model_,842,244,True,100.0
2023,AF-Q99N09-F1-model_,842,244,False,100.0
2024,AF-A0A9Q1J7Z8-F1-mo,843,244,True,100.0
2025,AF-A0A9Q1J7Z8-F1-mo,843,244,False,100.0
2026,AF-A0AA36H2F3-F1-mo,844,244,True,100.0
2027,AF-A0A3P7LZL4-F1-mo,845,243,True,100.0
2028,AF-A0A3P7LZL4-F1-mo,845,243,False,100.0
2029,ProtVar_Q13425_Q147,846,243,True,100.0
2030,A0A6J5Q163,847,241,True,100.0
2031,AF-A0A8M9PDZ8-F1-mo,848,241,True,100.0
2032,AF-A0A2D4GEN0-F1-mo,849,240,True,100.0
2033,AF-A0A2D4P0R9-F1-mo,849,105,False,100.0
2034,AF-A0A2D4P0R9-F1-mo,849,105,False,100.0
2035,AF-A0A2D4GEN0-F1-mo,849,240,False,100.0
2036,AF-A0A7K4M2A1-F1-mo,850,240,True,100.0
2037,AF-A0A7K4M2A1-F1-mo,850,240,False,100.0
2038,AF-A0AAV1Q4S4-F1-mo,851,239,True,100.0
2039,AF-A0AAV1Q4S4-F1-mo,851,239,False,100.0
2040,AF-A0A8J4UTM1-F1-mo,852,238,True,100.0
2041,AF-A0A8J4UTM1-F1-mo,852,238,False,100.0
2042,AF-A0A0N4WCJ1-F1-mo,853,238,True,100.0
2043,AF-A0A0N4WCJ1-F1-mo,853,238,False,100.0
2044,AF-A9UTL7-F1-model_,854,237,True,100.0
2045,AF-A9UTL7-F1-model_,854,237,False,100.0
2046,A0A345MQM9,855,235,True,100.0
2047,A0A345MR70,856,235,True,100.0
2048,4pkx-assembly1_A,857,235,True,100.0
2049,4pkx-assembly1_A,857,235,False,100.0
2050,AF-A0A4W4FY12-F1-mo,858,234,True,100.0
2051,AF-A0A4W4FY12-F1-mo,858,234,False,100.0
2052,AF-V5DJU7-F1-model_,859,234,True,100.0
2053,AF-V5DJU7-F1-model_,859,234,False,100.0
2054,AF-A0A060WR02-F1-mo,860,233,True,100.0
2055,AF-A0A060WR02-F1-mo,860,233,False,100.0
2056,AF-A0A7L0N4B7-F1-mo,861,232,True,100.0
2057,AF-A0A7L0N4B7-F1-mo,861,232,False,100.0
2058,AF-A0A8D8NGZ5-F1-mo,862,232,True,100.0
2059,AF-A0A8D8NGZ5-F1-mo,862,232,False,100.0
2060,AF-A0A8T2NTM8-F1-mo,863,229,True,100.0
2061,AF-A0A8T2NTM8-F1-mo,863,229,False,100.0
2062,AF-A0A151MZ28-F1-mo,864,229,True,100.0
2063,AF-A0A151MZ28-F1-mo,864,229,False,100.0
2064,AF-A0A1E1VZ39-F1-mo,865,229,True,100.0
2065,AF-A0A1E1VZ39-F1-mo,865,229,False,100.0
2066,MGYP003588615151,866,229,True,100.0
2067,MGYP003588615151,866,229,False,100.0
2068,AF-A0A8S3Z5N8-F1-mo,867,224,True,100.0
2069,AF-A0A8S3Z5N8-F1-mo,867,224,False,100.0
2070,AF-A0ABD0N4J5-F1-mo,868,224,True,100.0
2071,AF-A0A3P7JHJ4-F1-mo,869,220,True,100.0
2072,AF-A0A3P7JHJ4-F1-mo,869,220,False,100.0
2073,AF-A9UT35-F1-model_,870,220,True,100.0
2074,AF-A9UT35-F1-model_,870,220,False,100.0
2075,AF-A0A0S7EMA5-F1-mo,871,219,True,100.0
2076,AF-A0A0S7EMA5-F1-mo,871,219,False,100.0
2077,AF-K7TXM7-F1-model_,872,217,True,100.0
2078,AF-Q7XKE1-F1-model_,873,217,True,100.0
2079,AF-A5D7M8-F1-model_,874,215,True,100.0
2080,AF-A5D7M8-F1-model_,874,215,False,100.0
2081,AF-A0A3P7DXQ6-F1-mo,875,214,True,100.0
2082,AF-A0A3P7DXQ6-F1-mo,875,214,False,100.0
2083,AF-A0A3P7DXQ6-F1-mo,875,214,False,100.0
2084,AF-A0A3P7DXQ6-F1-mo,875,214,False,100.0
2085,AF-A0A7K9DJG0-F1-mo,876,214,True,100.0
2086,AF-A0A8J4IHR3-F1-mo,876,125,False,94.4
2087,AF-A0A8J4IHR3-F1-mo,876,125,False,94.4
2088,AF-A0A7K9DJG0-F1-mo,876,214,False,100.0
2089,AF-B7P8T0-F1-model_,877,214,True,100.0
2090,AF-A0A820UGJ7-F1-mo,878,214,True,100.0
2091,AF-A0A820UGJ7-F1-mo,878,214,False,100.0
2092,AF-A0A1B0CBS2-F1-mo,879,213,True,100.0
2093,AF-A0A1B0CBS2-F1-mo,879,213,False,100.0
2094,4pke-assembly1_A,880,211,True,100.0
2095,4pke-assembly1_A,880,211,False,100.0
2096,AF-L1JJU6-F1-model_,881,209,True,100.0
2097,AF-L1JJU6-F1-model_,881,209,False,100.0
2098,AF-A0A6J2Y317-F1-mo,882,208,True,100.0
2099,AF-A0A6J2Y317-F1-mo,882,208,False,100.0
2100,MGYP003659983324,883,208,True,100.0
2101,MGYP003659983324,883,208,False,100.0
2102,AF-A2Q5Z4-F1-model_,884,206,True,100.0
2103,AF-A2Q5Z4-F1-model_,884,206,False,100.0
2104,3.90.950.10,885,206,True,100.0
2105,AF-A0A1B6HUV1-F1-mo,886,205,True,100.0
2106,1.20.140.150,887,205,True,100.0
2107,AF-A0A0M3J5J3-F1-mo,888,204,True,100.0
2108,AF-A0A0M3J5J3-F1-mo,888,204,False,100.0
2109,AF-A0A091QV06-F1-mo,889,203,True,100.0
2110,AF-A0A091QV06-F1-mo,889,203,False,100.0
2111,AF-A0A368GKL3-F1-mo,890,203,True,100.0
2112,AF-A0A368GKL3-F1-mo,890,203,False,100.0
2113,AF-G9L1K0-F1-model_,891,196,True,100.0
2114,AF-G9L1K0-F1-model_,891,196,False,100.0
2115,AF-A0A0K0DK96-F1-mo,892,196,True,100.0
2116,AF-A0A0K0DK96-F1-mo,892,196,False,100.0
2117,3.90.950.10,893,195,True,100.0
2118,AF-A0A7J8DK34-F1-mo,894,194,True,100.0
2119,AF-A0AAD7R7T5-F1-mo,895,193,True,100.0
2120,AF-A0A060WRK2-F1-mo,896,192,True,100.0
2121,AF-A0A060WRK2-F1-mo,896,192,False,100.0
2122,A0A1B0WLX0,897,191,True,100.0
2123,MGYP003571918360,898,191,True,100.0
2124,MGYP003571918360,898,191,False,100.0
2125,4lu1B00,899,178,False,100.0
2126,4lu1-assembly1_A,899,191,True,100.0
2127,AF-A0A6I9PNS9-F1-mo,900,190,True,100.0
2128,AF-A0A6I9PNS9-F1-mo,900,190,False,100.0
2129,AF-A0A091WF12-F1-mo,901,189,True,100.0
2130,AF-A0A091WF12-F1-mo,901,189,False,100.0
2131,AF-A0A852EBI6-F1-mo,902,188,True,100.0
2132,AF-A0A852EBI6-F1-mo,902,188,False,100.0
2133,AF-A0A1Y3AKM2-F1-mo,903,188,True,100.0
2134,AF-A0A1Y3AKM2-F1-mo,903,188,False,100.0
2135,AF-F6QJE4-F1-model_,904,188,True,100.0
2136,AF-F6QJE4-F1-model_,904,188,False,100.0
2137,MGYP003539167077,905,187,True,100.0
2138,AF-A0A915IGZ2-F1-mo,906,184,True,100.0
2139,AF-A0A915IGZ2-F1-mo,906,184,False,100.0
2140,1.20.140.150,907,183,True,100.0
2141,1.20.140.150,907,183,False,100.0
2142,MGYP003282801336,908,183,True,100.0
2143,AF-P90908-F1-model_,909,183,True,100.0
2144,MGYP002712517963,910,181,True,100.0
2145,MGYP003477358506,911,179,True,100.0
2146,MGYP003477358506,911,179,False,100.0
2147,AF-A0A0P7W6D9-F1-mo,912,175,True,100.0
2148,AF-A0A0P7W6D9-F1-mo,912,175,False,100.0
2149,AF-H3DBK4-F1-model_,913,174,True,100.0
2150,AF-H3DBK4-F1-model_,913,174,False,100.0
2151,AF-A0AAN8FDY5-F1-mo,914,174,True,100.0
2152,AF-A0AAN8FDY5-F1-mo,914,174,False,100.0
2153,MGYP001590773217,915,174,True,100.0
2154,AF-A0A7S4DTL4-F1-mo,916,174,True,100.0
2155,AF-A0A161M2S1-F1-mo,917,173,True,100.0
2156,AF-A0A161M2S1-F1-mo,917,173,False,100.0
2157,MGYP003387015629,918,171,True,100.0
2158,MGYP003387015629,918,171,False,100.0
2159,MGYP001416617548,919,171,True,100.0
2160,1.20.140.150,920,171,True,100.0
2161,AF-A0A1Y3BM33-F1-mo,921,168,True,100.0
2162,AF-A0A1Y3BM33-F1-mo,921,168,False,100.0
2163,AF-A0A1S4EIH6-F1-mo,922,165,True,100.0
2164,AF-A0A1S4EIH6-F1-mo,922,165,False,100.0
2165,AF-A0A091M6A8-F1-mo,923,164,True,100.0
2166,AF-A0A091M6A8-F1-mo,923,164,False,100.0
2167,AF-A0A7L0XZD8-F1-mo,924,162,True,100.0
2168,AF-A0A7L0XZD8-F1-mo,924,162,False,100.0
2169,AF-A0A4U5VGN9-F1-mo,925,162,True,100.0
2170,AF-A0A4U5VGN9-F1-mo,925,162,False,100.0
2171,AF-A0A2P4S4L5-F1-mo,926,160,True,100.0
2172,AF-A0A2P4S4L5-F1-mo,926,160,False,100.0
2173,AF-A0A6I9MZX9-F1-mo,927,160,True,100.0
2174,AF-A0A6I9MZX9-F1-mo,927,160,False,100.0
2175,ProtVar_B7ZAQ6_Q130,928,153,True,100.0
2176,1.20.140.150,928,128,False,100.0
2177,2.60.40.1820,929,142,True,100.0
2178,A0A6J7WZ05,930,139,True,100.0
2179,MGYP002234551852,931,133,True,100.0
2180,MGYP003439259874,932,132,True,100.0
2181,AF-A0A0T6BBD2-F1-mo,933,131,True,100.0
2182,AF-A0A0T6BBD2-F1-mo,933,131,False,100.0
2183,A0A3T0IEA9,934,130,True,100.0
2184,2.40.30.30,935,125,True,100.0
2185,A0A8S5L4V6,936,124,True,100.0
2186,A0A8S5SMA1,937,124,True,100.0
2187,AF-A0A1A8JTR3-F1-mo,938,124,True,100.0
2188,AF-A0A1A8JTR3-F1-mo,938,124,False,100.0
2189,H9NBU2,939,119,True,100.0
2190,A0A1L3KIL5,940,118,True,100.0
2191,3.10.440.10,941,118,True,100.0
2192,2qud-assembly1_B,942,117,True,100.0
2193,A0A8S5L0T3,943,116,True,100.0
2194,A0A514CU95,944,110,True,100.0
2195,2.60.40.10,945,105,True,100.0
2196,A0A4P8W7L3,946,98,True,100.0
2197,A0A1B0WLV9,947,88,True,100.0
2198,A0A6G5YKC7,948,78,True,100.0
